,Unnamed: 0,Name,Rating,Review,Description,Price_Range,Label,Category,Location,Location_1,Category_1,점심,저녁,픽업,min,max
1452,1452,p.lot(플롯),5.0,3,"낮에는 커피와 디저트 저녁에는 칵테일, 위스키, 와인 등 다양한 주류와 디쉬를 즐길 수 있는 공간 p.lot입니다.",점심 1 - 2만원 · 저녁 1 - 3만원,예약,"칵테일,위스키",신당,중구,주류,1 - 2만원 ·  1 - 3만원,1 - 2만원 -  1 - 3만원,,1,2
1453,1453,수랑화,4.5,186,"수랑화의 음식들은 한국식 전골,샤브 그리고 갓 지어낸 솥밥으로 물과 불의 균형과 조화로움이 돋보이는 음식입니다.",점심 저녁 동일가 1 - 3만원,예약,샤브샤브,옥수,성동구,한식,1 - 3만원,1 - 3만원,,1,3
1454,1454,로쏘1924 나폴리 화덕피자,4.1,9,이탈리아 정부 선정 오스피탈리타 이탈리아나 2024~2025레스토랑,점심 저녁 동일가 1 - 3만원,예약,피자,홍대,마포구,양식,1 - 3만원,1 - 3만원,,1,3
1455,1455,미스뱅콕,4.5,6,현지에서 직접 공수한 재료로 미스방콕 출신쉐프가 직접 요리하는 전통 태국음식 다이닝,점심 저녁 동일가 1 - 3만원,예약,태국음식,마곡,강서구,아시아음식,1 - 3만원,1 - 3만원,,1,3
1456,1456,위어도우 (Weirdough),4.9,85,식물성 화덕피자와 다양한 구이 요리를 통해 여러가지 채소의 풍성한 맛을 경험할 수 있는 공간,점심 영업안함 · 저녁 1 - 3만원,예약,피자,연희,마포구,양식,영업안함,1 - 3만원,,1,3
1457,1457,안주집,4.9,3,한식 기반의 색다른 퓨전요리와 다양한 술이 있는 공간,점심 저녁 동일가 1 - 3만원,예약,요리주점,가로수길,강남구,주류,1 - 3만원,1 - 3만원,,1,3
1458,1458,솔솥 송리단길,4.5,29,프리미엄 솥밥으로 맛있는 음식과 소중한 추억을 남길 수 있는 공간,점심 저녁 동일가 1 - 3만원,예약,한식,송파,송파구,한식,1 - 3만원,1 - 3만원,,1,3
1459,1459,냠냠족발&보쌈강남논현본점,5.0,3,당일 삶은 앞다리를 사용하는 가성비 좋은 족발 맛집,점심 영업안함 · 저녁 1 - 3만원,예약,"보쌈,족발",강남,강남구,한식,영업안함,1 - 3만원,,1,3
1460,1460,한나 성수점,4.8,25,"한식에 양식 터치를 더해 와인과 하이볼, 소주, 음악이 페어링된 뉴 코리안 캐주얼다이닝",점심 영업안함 · 저녁 1 - 3만원,예약,한식,성수,성동구,한식,영업안함,1 - 3만원,,1,3
1461,1461,티에이티디,5.0,2,"힙합 음악이 나오는 문래 창작촌의 위스키, 칵테일바",점심 영업안함 · 저녁 1 - 3만원,예약,"칵테일,위스키",문래,영등포구,주류,영업안함,1 - 3만원,,1,3
1462,1462,페페네로,4.9,74,화덕피자가 유명하지만 파스타도 만만치 않은 이탈리안 레스토랑,점심 저녁 동일가 1 - 3만원,예약,이탈리아음식,마곡,강서구,양식,1 - 3만원,1 - 3만원,,1,3
1463,1463,동묘 마케트,4.9,6,"부담없는 가격에, 자신이 원하는 타입의 와인을 마음대로 골라서 편하게 마실 수 있는 가게",점심 영업안함 · 저녁 1 - 3만원,예약,와인,종로,종로구,주류,영업안함,1 - 3만원,,1,3
1464,1464,구주 잠실새내점,4.5,2,맛과 감성까지 잡을 수 있는 잠실새내 이자카야,점심 영업안함 · 저녁 1 - 3만원,예약,이자카야,잠실새내,송파구,일식,영업안함,1 - 3만원,,1,3
1465,1465,하기당,5.0,20,"일본요리와 음악, 사케 등의 주류를 함께 즐기는 분위기 좋은 재패니즈 다이닝바",점심 영업안함 · 저녁 1 - 3만원,예약,이자카야,연신내,마포구,일식,영업안함,1 - 3만원,,1,3
1466,1466,고우 서초점,4.9,10,감성있는 공간에서 즐기는 다양한 메뉴들이 있는 이자카야,점심 영업안함 · 저녁 1 - 3만원,예약,이자카야,서초,서초구,일식,영업안함,1 - 3만원,,1,3
1467,1467,단테바,5.0,8,익선동 골목 작은 파리,점심 영업안함 · 저녁 1 - 3만원,예약,와인,익선,종로구,주류,영업안함,1 - 3만원,,1,3
1468,1468,따롱이훠궈 강남점,4.8,15,중국사 천성성도의 고풍스런 인테리어와 성도 본토의 정통훠궈를 즐길 수 있는 레스토랑,점심 저녁 동일가 1 - 3만원,예약,중식,강남,강남구,중식,1 - 3만원,1 - 3만원,,1,3
1469,1469,문화식당 신당점,4.7,30,맛있는 음식과 캐주얼한 분위기의 신당동 깔끔한 양식당,점심 저녁 동일가 1 - 3만원,예약,파스타,신당,중구,양식,1 - 3만원,1 - 3만원,,1,3
1470,1470,하타네 연남점,4.2,6,일본 현지 스낵바의 감성을 현대식으로 재해석한 안주 맛집,점심 영업안함 · 저녁 1 - 3만원,예약,이자카야,연남,마포구,일식,영업안함,1 - 3만원,,1,3
1471,1471,545 (오사오),5.0,23,"한식 기반의 다채로운 요리들과 5도부터 45도까지 다양한 우리술을 즐길 수 있는 한국식 퓨전 다이닝 펍 입니다. 545만의 시그니처 퓨전 한식 음식과 직접 양조한 막걸리, 우리술 칵테일이 준비되어 있습니다.",점심 저녁 동일가 1 - 3만원,예약,"칵테일,위스키",연남,마포구,주류,1 - 3만원,1 - 3만원,,1,3
1472,1472,르디바인,5.0,7,"프랑스식 캐쥬얼 와인바르디바인은 와인이라는 매개체를 통해 바쁜 일상 속 휴식과 살롱문화를 제공하고자 합니다. 방문하시는 분들이 먼저는 내가 어떤 걸 좋아하는지 나를 알아가는 과정을 시작으로, 살롱 문화와 예술을 즐기며 새로운 경험을 할 수 있는 공간을 만들어가겠습니다",점심 저녁 동일가 1 - 3만원,예약,와인,망원,마포구,주류,1 - 3만원,1 - 3만원,,1,3
1473,1473,을지루이스 와인바,5.0,1,영국인이 만드는 음식과 디저트가 있는 을지로 충무로 와인바,점심 저녁 동일가 1 - 3만원,예약,와인,을지로,중구,주류,1 - 3만원,1 - 3만원,,1,3
1474,1474,퍼기포레스트,4.8,4,바로 요리한 멕시칸 요리를 고급스러운 라틴 분위기와 함께 즐길 수 있는 레스토랑,점심 영업안함 · 저녁 1 - 3만원,예약,멕시코음식,서교,마포구,양식,영업안함,1 - 3만원,,1,3
1475,1475,노을길 편백찜＆샤브샤브,4.9,6,자연을 담은 공간에 정성을 담은 식당,점심 저녁 동일가 1 - 3만원,예약,샤브샤브,잠실,송파구,한식,1 - 3만원,1 - 3만원,,1,3
1476,1476,우사기,4.8,31,여유로운 분위기에서 다채로운 일본 요리를 즐길 수 있는 이자카야,점심 영업안함 · 저녁 1 - 3만원,예약,이자카야,마곡,강서구,일식,영업안함,1 - 3만원,,1,3
1477,1477,dst.club(디에스티클럽) 송리단길,4.8,72,미슐랭 투스타 출신 셰프의 기개맥힌 이탈리아 음식과복작복작 신나는 공연이 있는 정체불명의 귀여운 공간!,점심 영업안함 · 저녁 1 - 3만원,예약,와인,석촌,송파구,주류,영업안함,1 - 3만원,,1,3
1478,1478,토미타야,5.0,1,맛있는 음식과 좋은 음악 따듯한 분위기와 세련미가 돋보이는 신개념 다이닝,점심 1 - 2만원 · 저녁 1 - 3만원,예약,일식,논현,강남구,일식,1 - 2만원 ·  1 - 3만원,1 - 2만원 -  1 - 3만원,,1,2
1479,1479,신팡이,5.0,313,"제주 흑돼지 뼈갈비살, 돈마구로살 등 다양한 돼지 부위를 맛있게 먹을 수 있는 제주 흑돼지 맛집",점심 1 - 2만원 · 저녁 1 - 3만원,예약,돼지고기구이,왕십리,성동구,한식,1 - 2만원 ·  1 - 3만원,1 - 2만원 -  1 - 3만원,,1,2
1480,1480,노우즈 여의도,4.1,12,"도심 속에 쉼터 같은 공간, 노우즈 7번째 매장 노우즈 여의도점",점심 저녁 동일가 1 - 3만원,예약,브런치,여의도,영등포구,양식,1 - 3만원,1 - 3만원,,1,3
1481,1481,누메로도스,4.4,21,리조또와 파스타가 맛있는 성수 누메로도스,점심 저녁 동일가 1 - 3만원,예약,이탈리아음식,성수,성동구,양식,1 - 3만원,1 - 3만원,,1,3
1482,1482,케이브 제페니즈 다이닝 이자카야,4.3,2,일식을 베이스로한 다양한 요리로 식사와 모임이 가능한 모던한 공간,점심 1 - 2만원 · 저녁 1 - 3만원,예약,일식,여의도,영등포구,일식,1 - 2만원 ·  1 - 3만원,1 - 2만원 -  1 - 3만원,,1,2
1483,1483,와포바인,4.8,4,20년 이상 현직 소믈리에가 운영하는 럭셔리 와인바,점심 영업안함 · 저녁 1 - 3만원,예약,와인,방이,송파구,주류,영업안함,1 - 3만원,,1,3
1484,1484,지노스 뉴욕 피자 압구정점,5.0,2,서울에서 정통 뉴욕식 피자를 맛볼 수 있는 공간,점심 저녁 동일가 1 - 3만원,예약,피자,압구정,강남구,양식,1 - 3만원,1 - 3만원,,1,3
1485,1485,막걸리너리,5.0,2,리코타 치즈 막걸리와 모듬 육전이 너무나 잘 어울리는 멋진 한국적인 공간,점심 저녁 동일가 1 - 3만원,예약,한식,신사,강남구,한식,1 - 3만원,1 - 3만원,,1,3
1486,1486,작은뜰,5.0,14,정성스런 음식이 가득한 캐주얼 와인 다이닝,점심 1 - 2만원 · 저녁 1 - 3만원,예약,와인,논현,강남구,주류,1 - 2만원 ·  1 - 3만원,1 - 2만원 -  1 - 3만원,,1,2
1487,1487,솔솥 역삼점,4.5,1,"스테이크, 도미관자 솥밥이 맛있는 프리미엄 솥밥 맛집",점심 저녁 동일가 1 - 3만원,예약,한식,역삼,강남구,한식,1 - 3만원,1 - 3만원,,1,3
1488,1488,열기 신당점,4.8,21,다양한 주류들과 함께 즐기는 화로구이 소고기 맛집,점심 영업안함 · 저녁 1 - 3만원,예약,소고기구이,신당,중구,한식,영업안함,1 - 3만원,,1,3
1489,1489,교우,5.0,5,다양한 종류의 술과 곁들일 안주를 즐기는 공간,점심 영업안함 · 저녁 1 - 3만원,예약,이자카야,중랑,중랑구,일식,영업안함,1 - 3만원,,1,3
1490,1490,태초,4.1,2,"한국적 인테리어에서 한국 전통주 기반으로 한 전통주 칵테일과 한국적 안주, 디저트를 즐길 수 있는 컨템퍼러리 바",점심 영업안함 · 저녁 1 - 3만원,예약,전통주,명동,중구,주류,영업안함,1 - 3만원,,1,3
1491,1491,카프스시,5.0,1,매일 아침 공수한 재료를 사용해 깔끔하고 싱싱한 초밥 맛집,점심 영업안함 · 저녁 1 - 3만원,예약,"스시,초밥",방이,송파구,일식,영업안함,1 - 3만원,,1,3
1492,1492,달리181 을지로점,4.9,94,분위기 좋은 스타코 인테리어의 양식 맛집 레스토랑,점심 저녁 동일가 1 - 3만원,예약,파스타,을지로,중구,양식,1 - 3만원,1 - 3만원,,1,3
1493,1493,"안녕, 제주",4.6,7,"10~14일 동안 숙성시킨 돼지고기를 80%(미디엄웰던)만 익혀, 고기의 육즙이 가장 많은 상태로 15~20분 내에 완벌로 제공",점심 저녁 동일가 1 - 3만원,예약,돼지고기구이,선릉,강남구,한식,1 - 3만원,1 - 3만원,,1,3
1494,1494,적토발효구이,4.8,186,초벌구이 해주는 용산 3대 삼겹살,주말 점심 1-3만원 · 저녁 1-3만원,예약,돼지고기구이,용산,용산구,한식,주말  1-3만원 ·  1-3만원,주말  1-3만원 -  1-3만원,,3,3
1495,1495,비노이,4.9,33,와인 한 잔 하기 좋은 감성적인 분위기아늑한 공간의 와인바❤️ 데이트 환영❤️ 모임 환영❤️ 단체&회식 환영,점심 영업안함 · 저녁 1 - 3만원,예약,와인,종로,종로구,주류,영업안함,1 - 3만원,,1,3
1496,1496,대포집 가락본점,5.0,2,삼합과 맛있는 음식,점심 영업안함 · 저녁 1 - 3만원,예약,"해물,생선요리",가락,송파구,한식,영업안함,1 - 3만원,,1,3
1497,1497,미식본부,4.9,69,급냉삼겹살과 한우자돌박이를 다양한 해물과 즐길 수 있는 곳,점심 저녁 동일가 1 - 3만원,예약,"육류,고기요리",역삼,강남구,한식,1 - 3만원,1 - 3만원,,1,3
1498,1498,Thursdaydrinkclub (티디씨),4.9,3,"다양한 싱글몰트 위스키, 칵테일을 맛있는 요리와 함께 유선 예약으로 빠르게 예약이 가능합니다!",점심 영업안함 · 저녁 1 - 3만원,예약,"칵테일,위스키",남영,용산구,주류,영업안함,1 - 3만원,,1,3
1499,1499,서울바당,4.8,3,혜화동 유일무이 해산물포차!!,점심 영업안함 · 저녁 1 - 3만원,예약,"해물,생선요리",혜화,종로구,한식,영업안함,1 - 3만원,,1,3
1500,1500,서교주담 건대점,4.7,3,분위기 좋고 안주 맛있는 한식주점,점심 영업안함 · 저녁 1 - 3만원,예약,한식,건대,광진구,한식,영업안함,1 - 3만원,,1,3
1501,1501,코다차야 사당점,5.0,1,"일식, 양식, 한식을 한번에 즐기는 코다차야",점심 영업안함 · 저녁 1 - 3만원,예약,이자카야,방배,서초구,일식,영업안함,1 - 3만원,,1,3
1502,1502,요비,4.9,3,일소일소 한 잔의 술에 한 잔의 미소가 있는 집,점심 영업안함 · 저녁 1 - 3만원,예약,이자카야,건대,광진구,일식,영업안함,1 - 3만원,,1,3
1503,1503,평양냉면 진청수,5.0,2,투박하고 세련되지 않았지만 그 안에 깃든 정성의 평양냉면,점심 저녁 동일가 1 - 3만원,예약,"국수,냉면",청담,강남구,한식,1 - 3만원,1 - 3만원,,1,3
1504,1504,야사이,5.0,1,일본 가정식 기반의 캐주얼 이자카야&다찌노미 술집,점심 영업안함 · 저녁 1 - 3만원,예약,이자카야,연남,마포구,일식,영업안함,1 - 3만원,,1,3
1505,1505,LAB41,4.7,21,시그니쳐인 뇨끼와 다양한 음식들과 주류를 즐길 수 있는 공간,점심 저녁 동일가 1 - 3만원,예약,이탈리아음식,군자,광진구,양식,1 - 3만원,1 - 3만원,,1,3
1506,1506,누이테이블,4.9,2,Nouilles 누이는 국수라는 뜻으로 파스타를 전문으로 하는 가게입니다.,점심 저녁 동일가 1 - 3만원,예약,이탈리아음식,성수,성동구,양식,1 - 3만원,1 - 3만원,,1,3
1507,1507,백석,4.8,11,"360시간 저온숙성, 1등급 마늘암퇘지 전문점",점심 저녁 동일가 1 - 3만원,예약,돼지고기구이,잠실새내,송파구,한식,1 - 3만원,1 - 3만원,,1,3
1508,1508,족발야시장&무청감자탕 광화문본점,3.9,21,국내산 족발을 매일 끓이는 육수로 조리 하는 '족발야시장'과 부드러운 가을 무청 시래기와 프리미엄 목뼈로 만든 '무청감자탕'의 만남,점심 저녁 동일가 1 - 3만원,예약,"족발,보쌈",광화문,종로구,한식,1 - 3만원,1 - 3만원,,1,3
1509,1509,르부아(Le bois),4.9,34,성북천의 작은 프랑스 비스트로 르부아🇫🇷 제철 식재료를 이용해 계절마다 음식의 변화를 주는 공간,점심 저녁 동일가 1 - 3만원,예약,프랑스음식,안암,성북구,양식,1 - 3만원,1 - 3만원,,1,3
1510,1510,우아정,4.5,2,아늑한 분위기 속 한국인의 한식주점,점심 영업안함 · 저녁 1 - 3만원,예약,전통주,면목,중랑구,주류,영업안함,1 - 3만원,,1,3
1511,1511,아지 신당,4.6,11,4월 오픈한 투박한 감성의 원시구이(이로리야끼)전문점,점심 영업안함 · 저녁 1 - 3만원,예약,일식,신당,중구,일식,영업안함,1 - 3만원,,1,3
1512,1512,모츠모츠,4.9,9,독자적인 정성 가득 레시피의 모츠나베와 일식 요리가 있는 공간,점심 영업안함 · 저녁 1 - 3만원,예약,일식,연남,마포구,일식,영업안함,1 - 3만원,,1,3
1513,1513,을지로 맛집 행2PM8PM,5.0,3,365일 인디가수의 라이브 공연과 루프탑이 있는 1세대 힙지로 맛집 겸 술집[예약없이 현장방문도 가능합니다. 테이블40개],점심 저녁 동일가 1 - 3만원,예약,와인,을지로,중구,주류,1 - 3만원,1 - 3만원,,1,3
1514,1514,잘하는집이야 송파점,4.7,7,"낮은 맛있게, 저녁은 기분좋게! 파스타, 덮밥, 쌀국수 반상과 다양한 PUB 메뉴, 하이볼을 착한 가격에 즐길 수 있는 방이동 최고의 맛집",점심 저녁 동일가 1 - 3만원,예약,퓨전음식,방이,송파구,퓨전,1 - 3만원,1 - 3만원,,1,3
1515,1515,그림나베 내방역점,5.0,9,"대한민국 최초, 최다 판매 저탄고지, 저칼로리 밀푀유나베 전문점",점심 저녁 동일가 1 - 3만원,예약,샤브샤브,방배,서초구,한식,1 - 3만원,1 - 3만원,,1,3
1516,1516,펄스,5.0,7,맛있는 다국적 퓨전 요리와 다양한 주류를 즐길 수 있는 공간,점심 영업안함 · 저녁 1 - 3만원,예약,한식,합정,마포구,한식,영업안함,1 - 3만원,,1,3
1517,1517,제제 양재점,4.7,33,팔레드신 출신 셰프의 캐쥬얼하고 세련된 모던 차이니즈 레스토랑,점심 저녁 동일가 1 - 3만원,예약,중식,양재,서초구,중식,1 - 3만원,1 - 3만원,,1,3
1518,1518,코네 (kone),5.0,1,데판야끼를 메인으로 그 밖의 다양한 일본요리와 함께 즐길수 있는 9가지의 하이볼과 다양한 사케가 준비되어 있는 공간입니다. 혼술러부터 단체까지 어우를수 있는 위한 다양한 좌석을 보유하고 있습니다,점심 영업안함 · 저녁 1 - 3만원,예약,이자카야,양재,서초구,일식,영업안함,1 - 3만원,,1,3
1519,1519,탄토탄토,4.5,9,"비비드 이탈리안, 합리적 가격의 음식과 샴페인",점심 저녁 동일가 1 - 3만원,예약,이탈리아음식,건대,광진구,양식,1 - 3만원,1 - 3만원,,1,3
1520,1520,메종드봉평,5.0,2,봉평 메밀로 만든 메밀피자를 비롯 유니크한 메뉴와 분위기,점심 저녁 동일가 1 - 3만원,예약,피자,압구정,강남구,양식,1 - 3만원,1 - 3만원,,1,3
1521,1521,봉열소곱창,5.0,1,당일도축 국내 생물소곱창만 사용하는 맛집,점심 저녁 동일가 1 - 3만원,예약,"곱창,막창",문정,송파구,한식,1 - 3만원,1 - 3만원,,1,3
1522,1522,까사피에스타 송파점,5.0,2,송파구에서 가장 맛있는 수비드 스테이크&파스타 맛집,점심 저녁 동일가 1 - 3만원,예약,이탈리아음식,잠실,송파구,양식,1 - 3만원,1 - 3만원,,1,3
1523,1523,야사이마끼 쿠이신보,5.0,1,개성있는 야채말이 꼬치 요리를 하는 이자카야,점심 영업안함 · 저녁 1 - 3만원,예약,일식,가로수길,강남구,일식,영업안함,1 - 3만원,,1,3
1524,1524,바로파스타마켓 충무로,4.3,4,좋은 분위기에서 와인과 파스타를 즐길 수 있는 충무로 대표 파스타 맛집,점심 저녁 동일가 1 - 3만원,예약,파스타,충무로,중구,양식,1 - 3만원,1 - 3만원,,1,3
1525,1525,치보 강남신사점,4.7,7,50년 전통의 오사카 1등 오코노미야끼 전문점,점심 저녁 동일가 1 - 3만원,예약,일식,신사,강남구,일식,1 - 3만원,1 - 3만원,,1,3
